Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,categorization_rating
20,keil_1992,1,21,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It is now a birdfeeder.,birdfeeder
21,keil_1992,1,22,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the object is no longer a coffee pot - it has been transformed into a bird feeder.",birdfeeder
22,keil_1992,1,23,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The object is now a birdfeeder.,birdfeeder
23,keil_1992,1,24,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, it would be difficult to determine whether the object was originally a coffeepot or a birdfeeder. However, if the object was originally a coffeepot, it would likely be more difficult to use as a birdfeeder, as it would not have a handle or a spout.",hybrid
24,keil_1992,1,25,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",A birdfeeder,birdfeeder
25,keil_1992,1,26,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the object became a birdfeeder.",birdfeeder
26,keil_1992,1,27,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The object is now a birdfeeder.,birdfeeder
27,keil_1992,1,28,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","This would depend on how you define each object. If you consider a coffeepot to simply be a container for coffee, then this could still be considered a coffeepot. However, if you consider a coffeepot to need a handle, spout, and knob in order to function, then this would no longer be considered a coffeepot and would instead be considered a birdfeeder.",birdfeeder
28,keil_1992,1,29,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It is now a birdfeeder.,birdfeeder
29,keil_1992,1,30,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",A birdfeeder.,birdfeeder
30,keil_1992,1,31,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",This is a birdfeeder.,birdfeeder
31,keil_1992,1,32,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It looks like a birdfeeder, but it started out as a coffeepot.",hybrid
32,keil_1992,1,33,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",Neither. The coffeepot has been significantly altered and can no longer be used as a coffeepot. It is now a birdfeeder.,hybrid
33,keil_1992,1,34,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It would depend on how you define each object. If you consider a coffeepot to simply be a container for coffee, then yes, this would still be a coffeepot. However, if you consider a coffeepot to be a container with a specific purpose (i.e. to make coffee), then this would be a birdfeeder.",hybrid
34,keil_1992,1,35,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was both a coffeepot and a birdfeeder.,hybrid
35,keil_1992,1,36,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",This is a birdfeeder.,birdfeeder
36,keil_1992,1,37,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",a birdfeeder,birdfeeder
37,keil_1992,1,38,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the item became a birdfeeder.",birdfeeder
38,keil_1992,1,39,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",A birdfeeder.,birdfeeder
39,keil_1992,1,40,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",This is a birdfeeder.,birdfeeder
40,keil_1992,1,41,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",This is a birdfeeder.,birdfeeder
41,keil_1992,1,42,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",A birdfeeder.,birdfeeder
42,keil_1992,1,43,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",This is a birdfeeder.,birdfeeder
43,keil_1992,1,44,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the object appears to be a birdfeeder.",birdfeeder
44,keil_1992,1,45,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It is a birdfeeder.,birdfeeder
45,keil_1992,1,46,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",A birdfeeder,birdfeeder
46,keil_1992,1,47,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was a birdfeeder.,birdfeeder
47,keil_1992,1,48,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",a birdfeeder,birdfeeder
48,keil_1992,1,49,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the object would be classified as a birdfeeder.",birdfeeder
49,keil_1992,1,50,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,coffeepot_transformed_to_birdfeeder,"A group of very good doctors are going to perform special operations. The doctors took a coffeepot and sawed off the handle, sealed the top, took off the top knob, sealed closed the spout, and sawed it off. They also sawed off the base and attached a flat piece of metal. They attached a little stick, cut a window in it, and filled the metal container with bird food. When they were done, it looked like a birdfeeder.",categorization,After the operation was this a coffeepot or a birdfeeder?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It depends on how you define each object. If you consider a coffeepot to simply be a container for coffee, then this object would still be a coffeepot. However, if you consider a coffeepot to also include features such as a handle and a spout, then this object would no longer be a coffeepot, but instead would be a birdfeeder.",birdfeeder
0,keil_1992,1,1,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
1,keil_1992,1,2,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
2,keil_1992,1,3,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
3,keil_1992,1,4,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors created a chair from a garbage can.,The doctors created
4,keil_1992,1,5,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
5,keil_1992,1,6,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
6,keil_1992,1,7,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
7,keil_1992,1,8,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
8,keil_1992,1,9,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
9,keil_1992,1,10,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
10,keil_1992,1,11,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","When they were done, they had a chair.",chair
11,keil_1992,1,12,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
12,keil_1992,1,13,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,garbagecan_transformed_to_chair,A group of very good doctors are going to perform special operations. The doctors took a garbage can and took the top rim and cut it into four strips and straightened them out. Then they cut off the bottom and attached the four strips. Next they cut a rectangle from the side of the pail and two more strips. They put all the pieces together so that they looked like a chair.,categorization,"When they were done, did they have a garbage can or did they have a chair?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a chair.,chair
